customer_id,cus_name,phone_no,emel,membership,customer_rating,customer_review,rep_guest,prev_cancel
CUS-3774,Audrey Johnson,416-904-1560,Audrey.Johnson65@xfinity.com,Gold,2,Poor,0,0
CUS-3775,Megan Rodriguez,913-092-0416,MeganRodriguez@aol.com,Gold,5,Excellent,0,0
CUS-3776,Sarah Jones,104-722-1824,Sarah_J@comcast.net,Platinum,4,Very Good,0,0
CUS-3777,Amanda Oneill,200-036-8639,Amanda_O@aol.com,Gold,3,Good,0,0
CUS-3778,Michelle Hodges,768-619-8244,Hodges.Michelle@outlook.com,Gold,2,Poor,0,0
CUS-3779,Cody Hamilton,874-943-8039,Hamilton.Cody@comcast.net,Gold,5,Excellent,0,0
CUS-3780,Michael Lutz,833-103-0783,Michael.Lutz@hotmail.com,Gold,4,Very Good,0,0
CUS-3781,James Harper,964-121-2890,JamesHarper@protonmail.com,Gold,3,Good,0,0
CUS-3782,Beth Davis,341-101-6701,Davis.Beth@gmail.com,Platinum,4,Very Good,0,0
CUS-3783,Peter Johnson,756-334-9551,Johnson.Peter34@xfinity.com,Gold,2,Poor,0,0
CUS-3784,David Vasquez,200-219-3614,Vasquez.David@outlook.com,Platinum,2,Poor,0,0
CUS-3785,Robert Ball,318-293-1693,Robert_Ball@xfinity.com,Gold,4,Very Good,0,0
CUS-3786,David Wright,839-117-4401,Wright_David@hotmail.com,Gold,3,Good,0,0
CUS-3787,Jason Campos,669-763-3447,Jason_Campos41@protonmail.com,Gold,5,Excellent,0,0
CUS-3788,Erin Perez,889-371-9120,Erin_Perez@att.com,Platinum,2,Poor,0,0
CUS-3789,Jennifer Lewis,985-875-1012,Lewis_Jennifer@aol.com,Gold,5,Excellent,0,0
CUS-3790,Dr. Dave Rios DVM,247-822-3245,Dr..D@mail.com,Gold,3,Good,0,0
CUS-3791,Matthew Taylor,919-619-2458,MTaylor@outlook.com,Gold,4,Very Good,0,0
CUS-3792,Lindsey Fowler,347-242-2433,LFowler@gmail.com,Platinum,5,Excellent,0,0
CUS-3793,Margaret Pierce,558-632-6331,Margaret_Pierce@yahoo.com,Gold,5,Excellent,0,0
CUS-3794,David Lynch MD,469-947-8158,David.M@protonmail.com,Platinum,5,Excellent,0,0
CUS-3795,Elizabeth Gray,733-596-0581,ElizabethGray37@att.com,Platinum,3,Good,0,0
CUS-3796,William Wolf,368-909-8100,WilliamWolf@att.com,Gold,2,Poor,0,0
CUS-3797,Luke Powell,563-685-6029,Powell.Luke85@hotmail.com,Gold,3,Good,0,0
CUS-3798,Anthony Simpson,297-468-5231,Simpson_Anthony@protonmail.com,Gold,4,Very Good,0,0
CUS-3799,Angel Solis,511-044-9882,ASolis@xfinity.com,Gold,5,Excellent,0,0
CUS-3800,Deborah Kelly,382-234-9351,DKelly11@yandex.com,Gold,3,Good,0,0
CUS-3801,Charles Miller,126-120-4522,Charles_M@yandex.com,Gold,2,Poor,0,0
CUS-3802,Johnny Reynolds,907-635-6190,Johnny.Reynolds78@verizon.com,Gold,2,Poor,0,0
CUS-3803,Alexis Keller,820-227-8948,Keller.Alexis@zoho.com,Platinum,4,Very Good,0,0
CUS-3804,Laura Collins,958-162-9974,Laura_Collins@mail.com,Gold,5,Excellent,0,0
CUS-3805,Sherry Duffy,487-384-6515,SherryDuffy83@comcast.net,Platinum,3,Good,0,0
CUS-3806,Michael Herrera,217-079-4512,Michael_H@aol.com,Gold,4,Very Good,0,0
CUS-3807,Patricia Cole,756-542-9801,Patricia_C@mail.com,Gold,2,Poor,0,0
CUS-3808,Jesse Holt,904-875-2588,Jesse.Holt63@xfinity.com,Platinum,4,Very Good,0,0
CUS-3809,Frank Walker,278-753-7616,Frank_Walker@xfinity.com,Platinum,2,Poor,0,0
CUS-3810,Todd Wright,525-198-3832,TWright68@zoho.com,Platinum,5,Excellent,0,0
CUS-3811,Heather Rosario,902-131-2873,HRosario@hotmail.com,Platinum,3,Good,0,0
CUS-3812,Elizabeth Wright,623-184-4934,Wright_Elizabeth29@yandex.com,Platinum,2,Poor,0,0
CUS-3813,Manuel Watson,471-504-9431,ManuelWatson@mail.com,Gold,2,Poor,0,0
CUS-3814,Colleen Munoz,807-236-1979,Munoz_Colleen35@att.com,Platinum,3,Good,0,0
CUS-3815,Christopher Holden,441-812-2102,Christopher_H77@att.com,Platinum,2,Poor,0,0
CUS-3816,Natalie Ortiz,306-450-9622,Natalie.Ortiz@gmail.com,Gold,4,Very Good,0,0
CUS-3817,Darlene Guzman,586-056-6937,Guzman.Darlene@verizon.com,Platinum,5,Excellent,0,0
CUS-3818,Sheila Mitchell,940-166-7312,Sheila_Mitchell@hotmail.com,Gold,2,Poor,0,0
CUS-3819,Richard Torres,122-600-0221,Richard_Torres@verizon.com,Platinum,2,Poor,0,0
CUS-3820,Lawrence Morrison,191-780-7411,Lawrence.Morrison@hotmail.com,Gold,2,Poor,0,0
CUS-3821,Lori Cannon,613-154-7740,Lori_C@gmail.com,Gold,2,Poor,0,0
CUS-3822,Matthew Horne,657-942-6921,MHorne85@hotmail.com,Gold,5,Excellent,0,0
CUS-3823,Scott Owens,478-818-6862,Owens_Scott89@gmail.com,Gold,4,Very Good,0,0
CUS-3824,Alyssa Carter,642-787-7300,AlyssaCarter17@yandex.com,Platinum,4,Very Good,0,0
CUS-3825,Kelly Kirby,592-311-0838,Kelly.K43@yandex.com,Gold,4,Very Good,0,0
CUS-3826,Catherine Lucas,927-180-9238,CLucas64@yandex.com,Gold,2,Poor,0,0
CUS-3827,Ryan Hunter,331-037-5754,Ryan_Hunter@mail.com,Platinum,3,Good,0,0
CUS-3828,Christina Sutton,907-799-1052,Christina.S@att.com,Platinum,2,Poor,0,0
CUS-3829,Jared Smith,726-001-8791,Jared.Smith@yandex.com,Gold,4,Very Good,0,0
CUS-3830,Jasmine Mullins,332-445-4443,JMullins@att.com,Gold,4,Very Good,0,0
CUS-3831,Tanya Roberts,639-943-8079,Tanya_R40@mail.com,Platinum,4,Very Good,0,0
CUS-3832,Tammy Salazar,914-726-8235,Salazar.Tammy@att.com,Gold,4,Very Good,0,0
CUS-3833,David Harper,189-066-5152,Harper_David38@yandex.com,Platinum,4,Very Good,0,0
CUS-3834,Joshua Marsh,186-999-7941,Joshua_M18@yandex.com,Platinum,2,Poor,0,0
CUS-3835,Heather Valenzuela,104-752-8678,HValenzuela50@mail.com,Gold,4,Very Good,0,0
CUS-3836,Jasmine Pearson,469-062-6541,Jasmine.P@mail.com,Gold,2,Poor,0,0
CUS-3837,Edward Pennington,880-237-9653,Pennington.Edward@xfinity.com,Platinum,5,Excellent,0,0
CUS-3838,Gregory Crawford,990-562-9876,Gregory.C@gmail.com,Gold,5,Excellent,0,0
CUS-3839,Phillip Day,885-213-7754,Day_Phillip@protonmail.com,Gold,4,Very Good,0,0
CUS-3840,Christopher Oconnor,471-124-7893,ChristopherOconnor@yandex.com,Gold,2,Poor,0,0
CUS-3841,Kaitlin Walker,334-751-5897,Kaitlin.Walker@verizon.com,Gold,4,Very Good,0,0
CUS-3842,Amber Hopkins,563-847-8053,Amber_Hopkins@att.com,Platinum,5,Excellent,0,0
CUS-3843,Amy Thompson,228-394-4489,Amy.T71@yandex.com,Platinum,4,Very Good,0,0
CUS-3844,Brian Powell,885-057-6646,Powell_Brian67@verizon.com,Gold,3,Good,0,0
CUS-3845,Victoria Jimenez,471-360-4396,Victoria_J@xfinity.com,Platinum,2,Poor,0,0
CUS-3846,Richard Grant,382-146-0052,Richard.G@mail.com,Gold,4,Very Good,0,0
CUS-3847,Ryan Lynch,681-023-9931,Ryan_L19@gmail.com,Platinum,5,Excellent,0,0
CUS-3848,Duane Reynolds,273-130-1591,Duane_Reynolds@xfinity.com,Gold,3,Good,0,0
CUS-3849,Ashley Torres,101-144-7335,Torres.Ashley@gmail.com,Platinum,3,Good,0,0
CUS-3850,Norman Irwin,752-955-9430,Norman_I63@verizon.com,Gold,3,Good,0,0
CUS-3851,Michael Williams,913-623-3344,Williams.Michael@yandex.com,Gold,5,Excellent,0,0
CUS-3852,Bonnie Peterson,461-691-9846,Peterson.Bonnie22@gmail.com,Platinum,5,Excellent,0,0
CUS-3853,Lindsay Wright,516-236-4590,LindsayWright16@xfinity.com,Platinum,4,Very Good,0,0
CUS-3854,Carl Hill,553-436-8318,Hill_Carl@aol.com,Gold,2,Poor,0,0
CUS-3855,David Bird,549-546-7502,David.Bird@outlook.com,Platinum,4,Very Good,0,0
CUS-3856,Elizabeth Jones,719-005-6760,Elizabeth_J@yandex.com,Platinum,2,Poor,0,0
CUS-3857,Patricia Hopkins,783-320-4982,PHopkins@zoho.com,Platinum,2,Poor,0,0
CUS-3858,Melinda Erickson DDS,710-164-9463,MDDS@yandex.com,Gold,2,Poor,0,0
CUS-3859,Robert Miller,431-354-6420,RobertMiller@xfinity.com,Gold,5,Excellent,0,0
CUS-3860,Laura Hill,903-414-7960,Laura_Hill58@zoho.com,Gold,2,Poor,0,0
CUS-3861,Leah Buck,697-465-1402,Buck_Leah60@yandex.com,Platinum,5,Excellent,0,0
CUS-3862,Joseph Hanna,196-905-7573,Joseph.H@yandex.com,Gold,4,Very Good,0,0
CUS-3863,Ryan Guerrero,795-675-9133,Ryan.Guerrero@gmail.com,Gold,3,Good,0,0
CUS-3864,Steven Lamb,938-314-2316,Lamb_Steven96@comcast.net,Platinum,3,Good,0,0
CUS-3865,Stephanie Bradley,439-784-5946,Stephanie.B@outlook.com,Platinum,2,Poor,0,0
CUS-3866,Brett Kirby DDS,166-157-2945,Brett.D80@aol.com,Platinum,4,Very Good,0,0
CUS-3867,Denise Harris,811-678-8654,Harris.Denise92@hotmail.com,Gold,5,Excellent,0,0
CUS-3868,Rachel Brown,567-302-4184,Rachel.Brown@verizon.com,Gold,2,Poor,0,0
CUS-3869,Angela Lopez,477-235-1056,Angela.L59@outlook.com,Platinum,3,Good,0,0
CUS-3870,William Myers,139-443-9271,William.M40@hotmail.com,Gold,5,Excellent,0,0
CUS-3871,Holly Reyes,893-612-9135,Holly_Reyes@hotmail.com,Gold,3,Good,0,0
CUS-3872,Hector Campbell,976-665-2912,Hector.Campbell@yandex.com,Gold,3,Good,0,0
CUS-3873,Taylor Hall,937-587-6795,Hall_Taylor@aol.com,Platinum,4,Very Good,0,0
CUS-3874,Joann Friedman,572-013-9403,Joann.F53@aol.com,Platinum,4,Very Good,0,0
CUS-3875,Jerry Turner,940-960-3338,Turner.Jerry56@gmail.com,Gold,5,Excellent,0,0
CUS-3876,Laura Yoder,295-188-3167,Laura_Y@mail.com,Gold,4,Very Good,0,0
CUS-3877,Leah Harvey,759-215-3763,Harvey.Leah@verizon.com,Gold,4,Very Good,0,0
CUS-3878,Jose Herrera,529-045-2046,Jose_H@xfinity.com,Gold,3,Good,0,0
CUS-3879,Michael Caldwell,885-510-0514,Caldwell_Michael@yahoo.com,Platinum,4,Very Good,0,0
CUS-3880,Karen Davis,132-344-4672,KDavis@comcast.net,Platinum,4,Very Good,0,0
CUS-3881,Randy Reeves,598-495-9836,Reeves.Randy@yandex.com,Platinum,3,Good,0,0
CUS-3882,Angela Li,857-247-7316,Li.Angela21@gmail.com,Platinum,4,Very Good,0,0
CUS-3883,Megan Petty,102-976-1842,MPetty87@gmail.com,Gold,4,Very Good,0,0
CUS-3884,Pamela Fowler,470-556-8065,Pamela.Fowler@comcast.net,Platinum,2,Poor,0,0
CUS-3885,Mark Hatfield,981-765-2738,Hatfield_Mark@mail.com,Platinum,5,Excellent,0,0
CUS-3886,Sandra Wade,756-964-4438,Sandra.Wade@yandex.com,Gold,3,Good,0,0
CUS-3887,Amy Torres,237-561-8853,Amy.Torres31@protonmail.com,Platinum,3,Good,0,0
CUS-3888,Edward Weaver,909-823-4744,EdwardWeaver30@yahoo.com,Platinum,2,Poor,0,0
CUS-3889,Sandra Obrien,158-658-8089,Sandra.Obrien@hotmail.com,Platinum,2,Poor,0,0
CUS-3890,Adriana Russell,181-692-5386,Russell_Adriana@yahoo.com,Platinum,5,Excellent,0,0
CUS-3891,Laura Kline,392-664-0186,LauraKline@mail.com,Gold,3,Good,0,0
CUS-3892,Cynthia Perry,475-401-5979,Cynthia.P@yahoo.com,Platinum,2,Poor,0,0
CUS-3893,Candace Pham,551-631-6851,CPham@xfinity.com,Platinum,4,Very Good,0,0
CUS-3894,Amanda Hicks,807-826-9925,AHicks@att.com,Gold,5,Excellent,0,0
CUS-3895,Christina Stone,229-973-3677,Christina_Stone@mail.com,Gold,5,Excellent,0,0
CUS-3896,Danielle Boyd,622-590-7142,DanielleBoyd@comcast.net,Gold,4,Very Good,0,0
CUS-3897,Michael Cardenas,475-792-2923,Michael_C@outlook.com,Gold,3,Good,0,0
CUS-3898,Sandra Meyer,192-782-4207,SMeyer80@protonmail.com,Gold,2,Poor,0,0
CUS-3899,Kathleen Peterson,910-364-9626,Kathleen_P89@zoho.com,Platinum,4,Very Good,0,0
CUS-3900,Jamie Velasquez,548-167-6096,Jamie.V@zoho.com,Gold,3,Good,0,0
CUS-3901,Stacey Johnson,673-887-7173,Stacey.J95@aol.com,Gold,3,Good,0,0
CUS-3902,Michelle Murray,559-823-6070,Murray.Michelle@protonmail.com,Platinum,5,Excellent,0,0
CUS-3903,Linda Hurst,737-760-0865,Hurst.Linda69@aol.com,Platinum,4,Very Good,0,0
CUS-3904,Cole Newman,308-849-5611,ColeNewman@xfinity.com,Platinum,5,Excellent,0,0
CUS-3905,Marc Turner,589-922-2949,Marc_T@verizon.com,Platinum,4,Very Good,0,0
CUS-3906,Erica Jacobs,284-606-9203,EricaJacobs23@outlook.com,Platinum,5,Excellent,0,0
CUS-3907,Rachel Rivas,671-050-1530,Rachel.R@att.com,Gold,2,Poor,0,0
CUS-3908,Bobby Castro,438-152-5563,BobbyCastro46@att.com,Gold,3,Good,0,0
CUS-3909,Lisa Butler,847-388-2611,LisaButler@zoho.com,Platinum,4,Very Good,0,0
CUS-3910,Maria Craig,291-359-9699,MariaCraig@outlook.com,Gold,4,Very Good,0,0
CUS-3911,Yesenia Johnson,264-661-7939,Yesenia.J@zoho.com,Platinum,5,Excellent,0,0
CUS-3912,Holly Hanson,350-366-7892,Hanson.Holly@aol.com,Gold,2,Poor,0,0
CUS-3913,Brent Banks,951-364-2664,Brent.Banks@yahoo.com,Platinum,5,Excellent,0,0
CUS-3914,Dwayne Mccarty,410-403-6012,Mccarty.Dwayne@outlook.com,Gold,5,Excellent,0,0
CUS-3915,Christine Bowman,722-593-9972,CBowman@xfinity.com,Platinum,3,Good,0,0
CUS-3916,Clayton Fleming,615-345-6286,Clayton_Fleming@yahoo.com,Gold,2,Poor,0,0
CUS-3917,Amber Rose,534-866-4646,Rose.Amber@aol.com,Gold,5,Excellent,0,0
CUS-3918,Emily Wang,704-841-5376,Emily_Wang@verizon.com,Platinum,3,Good,0,0
CUS-3919,Robert Terrell,248-099-9050,Robert_T@protonmail.com,Gold,3,Good,0,0
CUS-3920,Justin Acosta,127-439-7534,Justin_Acosta@gmail.com,Gold,5,Excellent,0,0
CUS-3921,Gregory Rivers,366-230-8646,Gregory.R32@xfinity.com,Platinum,5,Excellent,0,0
CUS-3922,Vanessa Johnston,698-685-6456,Johnston_Vanessa@comcast.net,Platinum,2,Poor,0,0
CUS-3923,Chase Chase,415-402-8221,Chase.Chase@att.com,Gold,5,Excellent,0,0
CUS-3924,Jasmine Horton,647-853-8574,Jasmine_H@mail.com,Platinum,2,Poor,0,0
CUS-3925,Kathleen Waters,673-105-3094,Waters_Kathleen@gmail.com,Platinum,5,Excellent,0,0
CUS-3926,Kelly Allen,576-736-6232,KAllen@comcast.net,Platinum,3,Good,0,0
CUS-3927,Karen Anderson,519-750-6639,Anderson.Karen@yandex.com,Gold,2,Poor,0,0
CUS-3928,Gregory Hill,431-950-3964,GHill54@att.com,Gold,2,Poor,0,0
CUS-3929,Cody Smith,595-840-3220,Cody_S@aol.com,Gold,3,Good,0,0
CUS-3930,Sarah Moore,785-271-6953,Sarah_Moore@aol.com,Gold,4,Very Good,0,0
CUS-3931,Linda Chase,391-737-1839,Linda.Chase@hotmail.com,Platinum,5,Excellent,0,0
CUS-3932,Ryan Harper,896-297-6358,Harper.Ryan33@gmail.com,Platinum,2,Poor,0,0
CUS-3933,Perry Fernandez,853-939-0073,Fernandez.Perry97@yandex.com,Gold,2,Poor,0,0
CUS-3934,Jeffrey Ramos,521-480-4592,Jeffrey.Ramos@aol.com,Gold,4,Very Good,0,0
CUS-3935,Paige Stevens,980-920-0342,Paige_Stevens@hotmail.com,Platinum,3,Good,0,0
CUS-3936,Melinda Scott,742-401-9963,Melinda.S56@outlook.com,Gold,5,Excellent,0,0
CUS-3937,Thomas Mclaughlin,376-860-3852,Mclaughlin.Thomas@protonmail.com,Platinum,3,Good,0,0
CUS-3938,Nancy Warner,980-321-5965,Warner.Nancy@zoho.com,Gold,2,Poor,0,0
CUS-3939,Denise Conrad,775-315-9983,Denise_C@protonmail.com,Platinum,3,Good,0,0
CUS-3940,Mr. Charles Mcfarland,741-662-4403,Mr._Mcfarland87@zoho.com,Platinum,4,Very Good,0,0
CUS-3941,Nina Ramos,161-194-2769,NRamos@att.com,Platinum,4,Very Good,0,0
CUS-3942,Monica Burns,962-894-5446,Monica_B@aol.com,Gold,2,Poor,0,0
CUS-3943,Tony Bennett,589-277-4878,Tony.B@hotmail.com,Platinum,4,Very Good,0,0
CUS-3944,Sheri Hammond,465-062-2340,SHammond@yahoo.com,Platinum,4,Very Good,0,0
CUS-3945,Jeanne Wilson,821-849-6618,Jeanne.Wilson@yandex.com,Gold,2,Poor,0,0
CUS-3946,Paul Gilmore,761-014-7916,Paul.G@comcast.net,Gold,2,Poor,0,0
CUS-3947,Larry Smith,908-685-7226,Smith.Larry@hotmail.com,Platinum,2,Poor,0,0
CUS-3948,Christopher Pacheco,726-725-7793,Pacheco.Christopher@aol.com,Gold,5,Excellent,0,0
CUS-3949,Elizabeth Tucker,766-962-8046,Elizabeth.Tucker@protonmail.com,Platinum,4,Very Good,0,0
CUS-3950,Patrick Frazier,648-634-4296,Patrick.F73@att.com,Gold,4,Very Good,0,0
CUS-3951,Laura Walker,163-629-0956,Laura_Walker77@zoho.com,Gold,2,Poor,0,0
CUS-3952,Amy Poole,819-744-0086,AmyPoole@att.com,Gold,4,Very Good,0,0
CUS-3953,April Rose,448-029-1834,April_Rose35@xfinity.com,Platinum,5,Excellent,0,0
CUS-3954,Tyrone Love,356-445-6890,Tyrone_L@gmail.com,Platinum,2,Poor,0,0
CUS-3955,Donna Ashley,462-480-8191,Donna_A@outlook.com,Platinum,2,Poor,0,0
CUS-3956,Russell Bennett,117-040-1415,Russell.Bennett76@hotmail.com,Gold,3,Good,0,0
CUS-3957,Stephanie Lopez,771-536-3565,Lopez.Stephanie@comcast.net,Gold,3,Good,0,0
CUS-3958,Dr. Amber Barry,483-759-2856,Barry_Dr.48@yahoo.com,Gold,4,Very Good,0,0
CUS-3959,Bryan Thompson,996-043-3020,BThompson@comcast.net,Gold,2,Poor,0,0
CUS-3960,Bob Howard,637-040-3431,BobHoward@protonmail.com,Gold,4,Very Good,0,0
CUS-3961,Lisa Flores,375-349-4855,Lisa.F68@verizon.com,Gold,3,Good,0,0
CUS-3962,Michael Romero,501-458-3387,Michael.R@hotmail.com,Gold,3,Good,0,0
CUS-3963,Michael Reeves,429-695-0262,MichaelReeves@yahoo.com,Platinum,3,Good,0,0
CUS-3964,Daniel Guerra,287-276-3979,DanielGuerra@verizon.com,Platinum,5,Excellent,0,0
CUS-3965,Angelica Mathis,130-170-3115,AngelicaMathis@mail.com,Platinum,3,Good,0,0
CUS-3966,Christine Rocha,856-177-5662,Christine_R@att.com,Gold,5,Excellent,0,0
CUS-3967,Phillip Martinez,792-504-9958,Phillip.Martinez@att.com,Gold,2,Poor,0,0
CUS-3968,Kelly Lane,312-409-2129,KellyLane@yahoo.com,Gold,3,Good,0,0
CUS-3969,John Martin,675-387-5054,JohnMartin@yahoo.com,Platinum,5,Excellent,0,0
CUS-3970,Daniel Miller,436-962-1323,Daniel_Miller64@xfinity.com,Platinum,4,Very Good,0,0
CUS-3971,Christopher Barnett,712-799-2697,Christopher_B@protonmail.com,Platinum,5,Excellent,0,0
CUS-3972,Kevin Jackson,686-693-8251,KJackson@mail.com,Gold,4,Very Good,0,0
CUS-3973,Julian Spencer,559-472-9123,Spencer.Julian@xfinity.com,Platinum,3,Good,0,0
CUS-3974,Brandon Fields,976-732-0959,Brandon_F@zoho.com,Platinum,4,Very Good,0,0
CUS-3975,Robin Moyer,237-321-3559,Moyer_Robin@hotmail.com,Gold,3,Good,0,0
CUS-3976,Derek Gomez,360-133-2917,DerekGomez@zoho.com,Platinum,4,Very Good,0,0
CUS-3977,Brandi Thompson,202-885-7058,BrandiThompson@hotmail.com,Platinum,2,Poor,0,0
CUS-3978,Brittany Davis,642-874-6340,Brittany_Davis@yandex.com,Platinum,2,Poor,0,0
CUS-3979,Jennifer Green,834-484-0350,Jennifer.G@comcast.net,Platinum,4,Very Good,0,0
CUS-3980,Allison Stuart,145-514-0036,Allison_S@gmail.com,Gold,3,Good,0,0
CUS-3981,Felicia Burns,204-592-9508,Felicia.Burns@comcast.net,Gold,3,Good,0,0
CUS-3982,Matthew Mcknight,516-521-6835,MatthewMcknight@yandex.com,Gold,5,Excellent,0,0
CUS-3983,Jason Huerta,527-761-2306,Jason.H@gmail.com,Gold,3,Good,0,0
CUS-3984,James Morgan,533-787-2268,James.Morgan34@mail.com,Gold,3,Good,0,0
CUS-3985,Cynthia Martinez,996-588-4489,Cynthia_Martinez@gmail.com,Platinum,4,Very Good,0,0
CUS-3986,Rebecca Hill,724-514-1542,Rebecca_H@comcast.net,Platinum,4,Very Good,0,0
CUS-3987,Kevin Price,106-917-9723,Kevin_P19@xfinity.com,Gold,5,Excellent,0,0
CUS-3988,Laura Evans,766-681-1231,Evans_Laura50@comcast.net,Gold,2,Poor,0,0
CUS-3989,Sherri Clark,673-570-4562,Sherri.Clark95@outlook.com,Platinum,2,Poor,0,0
CUS-3990,Lisa Chen,809-488-7335,Lisa_C96@verizon.com,Platinum,4,Very Good,0,0
CUS-3991,Evan Kirby,133-180-4089,Kirby_Evan46@att.com,Gold,4,Very Good,0,0
CUS-3992,Kimberly Lewis,681-782-8032,KLewis96@mail.com,Gold,2,Poor,0,0
CUS-3993,Randy Grant,364-606-8867,Randy_Grant@xfinity.com,Platinum,3,Good,0,0
CUS-3994,Mrs. Julie Barber DDS,112-377-4595,Mrs._D60@yahoo.com,Platinum,5,Excellent,0,0
CUS-3995,Joanna Smith,793-696-1710,Joanna.Smith@zoho.com,Platinum,2,Poor,0,0
CUS-3996,Nathan Bailey,831-977-7951,Nathan_Bailey54@yahoo.com,Platinum,5,Excellent,0,0
CUS-3997,James Saunders,859-612-7543,James_S@comcast.net,Gold,4,Very Good,0,0
CUS-3998,Erika Smith,412-889-7302,Erika.Smith@mail.com,Gold,2,Poor,0,0
CUS-3999,Daryl Moon,222-078-2083,DarylMoon76@xfinity.com,Platinum,2,Poor,0,0
CUS-4000,James Welch,664-086-7407,James_W@gmail.com,Platinum,2,Poor,0,0
CUS-4001,Jacob Edwards,753-185-1887,Jacob.Edwards@gmail.com,Platinum,2,Poor,0,0
CUS-4002,Roberto Moore,527-624-2560,Roberto.M35@yahoo.com,Platinum,5,Excellent,0,0
CUS-4003,Tammy White,942-005-1227,Tammy_White@att.com,Gold,4,Very Good,0,0
CUS-4004,Glen Cooper,509-012-0231,GlenCooper@yahoo.com,Gold,5,Excellent,0,0
CUS-4005,Michelle Weaver,333-029-4737,MWeaver@yahoo.com,Platinum,4,Very Good,0,0
CUS-4006,Michelle Fleming,408-757-3780,Fleming.Michelle@hotmail.com,Gold,4,Very Good,0,0
CUS-4007,Jamie Miller,350-087-5428,Jamie.Miller@xfinity.com,Gold,2,Poor,0,0
CUS-4008,Jared Neal,103-881-6787,JaredNeal@comcast.net,Platinum,5,Excellent,0,0
CUS-4009,Michelle Malone,205-242-7908,Malone.Michelle78@hotmail.com,Gold,4,Very Good,0,0
CUS-4010,Regina Smith,650-777-8356,Regina_Smith@outlook.com,Platinum,2,Poor,0,0
CUS-4011,William Hill,873-179-6801,William.H@att.com,Gold,5,Excellent,0,0
CUS-4012,Amanda Ellis,859-109-5071,Amanda_E@xfinity.com,Platinum,3,Good,0,0
CUS-4013,Karen Armstrong,816-355-0683,Armstrong.Karen@mail.com,Platinum,4,Very Good,0,0
CUS-4014,Seth Long,782-329-4744,SethLong24@aol.com,Platinum,5,Excellent,0,0
CUS-4015,Robin Berry,351-678-5774,Robin_B@verizon.com,Gold,5,Excellent,0,0
CUS-4016,Jordan Anderson,362-056-8009,Jordan_Anderson@zoho.com,Platinum,3,Good,0,0
CUS-4017,Donald Mills,896-699-3073,Donald.Mills@gmail.com,Platinum,3,Good,0,0
CUS-4018,Nicholas Davis,676-241-8836,Nicholas.D@comcast.net,Gold,5,Excellent,0,0
CUS-4019,Jeffrey Fox,529-645-0806,Fox.Jeffrey@aol.com,Gold,4,Very Good,0,0
CUS-4020,Amber Mahoney,384-166-8908,AmberMahoney@hotmail.com,Gold,5,Excellent,0,0
CUS-4021,Anthony Luna,997-527-2247,AnthonyLuna@comcast.net,Platinum,3,Good,0,0
CUS-4022,Patricia Shaw,108-341-4632,Patricia.Shaw@gmail.com,Gold,5,Excellent,0,0
CUS-4023,Jesse Mack,806-032-6817,Jesse_M@zoho.com,Gold,3,Good,0,0
CUS-4024,Aaron Smith,185-362-2697,Smith.Aaron61@protonmail.com,Gold,4,Very Good,0,0
CUS-4025,Christian Richardson,566-696-5589,CRichardson@verizon.com,Gold,3,Good,0,0
CUS-4026,David Townsend,915-506-8774,David_Townsend15@xfinity.com,Gold,2,Poor,0,0
CUS-4027,Joshua Moon,433-058-4284,Joshua.M@mail.com,Gold,3,Good,0,0
CUS-4028,Elaine Gutierrez,691-699-1375,Gutierrez.Elaine77@yandex.com,Platinum,2,Poor,0,0
CUS-4029,Juan Martinez,267-194-0017,Martinez_Juan70@att.com,Gold,5,Excellent,0,0
CUS-4030,Julie Lewis,334-668-6645,Julie.L80@protonmail.com,Gold,3,Good,0,0
CUS-4031,Chase Green,396-660-2160,Green.Chase@yahoo.com,Platinum,3,Good,0,0
CUS-4032,Lindsey Stephenson,386-337-0180,Lindsey.Stephenson@att.com,Gold,3,Good,0,0
CUS-4033,Kimberly Gutierrez,293-275-4154,Kimberly_G67@yandex.com,Platinum,4,Very Good,0,0
CUS-4034,Todd Suarez,591-219-8049,ToddSuarez@aol.com,Gold,3,Good,0,0
CUS-4035,Nicole Jones,486-699-0370,Jones.Nicole81@verizon.com,Gold,3,Good,0,0
CUS-4036,Holly Mata,181-090-3909,Holly.M16@mail.com,Platinum,4,Very Good,0,0
CUS-4037,Sarah Harris,589-160-8385,Harris_Sarah@outlook.com,Gold,4,Very Good,0,0
CUS-4038,Dustin Castillo,864-326-6334,Dustin.C@att.com,Platinum,5,Excellent,0,0
CUS-4039,James Tucker,781-444-6094,James.Tucker69@protonmail.com,Gold,3,Good,0,0
CUS-4040,Barbara King,911-304-9764,King.Barbara@zoho.com,Gold,4,Very Good,0,0
CUS-4041,Robert Owens,358-353-5895,Robert.Owens36@xfinity.com,Platinum,4,Very Good,0,0
CUS-4042,Maria Wood,841-921-7753,Wood_Maria@xfinity.com,Platinum,5,Excellent,0,0
CUS-4043,Sarah Wright,168-279-5475,SWright@outlook.com,Gold,2,Poor,0,0
CUS-4044,Daniel Padilla,381-871-2075,Daniel.P@zoho.com,Platinum,3,Good,0,0
CUS-4045,Pamela Gibbs DVM,159-467-8383,DVM_Pamela@protonmail.com,Platinum,4,Very Good,0,0
CUS-4046,Megan Reed,774-438-1651,MReed52@protonmail.com,Gold,5,Excellent,0,0
